Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  5.26      1.68     1.68 1008321168     0.00     0.00  glm::mat<3, 3, float, (glm::qualifier)0>::operator[](int) const
  0.00     31.91     0.00     9000     0.00     0.00  rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >::operator()(si::units<2, 0, 0, 0, 0, 0, 0, double>, si::units<1, 0, 0, 0, 0, 0, 0, double>) const
  0.00     31.91     0.00     9000     0.00     0.00  rock::StratumSummaryBuoyancyPressure::operator()(rock::StratumSummary const&) const
  0.00     31.91     0.00     9000     0.00     0.04  auto field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> >::operator()<glm::vec<3, float, (glm::qualifier)0> >(glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     9000     0.00     0.04  auto field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > >::operator()<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     9000     0.00     0.04  auto field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >::operator()<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     9000     0.00     0.00  auto adapted::TypedSymbolicArithmetic<float>::add<si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float> >(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>) const
  0.00     31.91     0.00     9000     0.00     0.00  relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >::operator()(float) const
  0.00     31.91     0.00     9000     0.00     0.00  relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>::operator()(si::units<1, 0, 0, 0, 0, 0, 0, double>) const
  0.00     31.91     0.00     9000     0.00     0.00  std::array<rock::Mineral, 2ul>::array(std::array<rock::Mineral, 2ul> const&)
  0.00     31.91     0.00     9000     0.00     0.00  std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::operator[](unsigned long)
  0.00     31.91     0.00     9000     0.00     0.00  void std::_Construct<si::units<1, 0, 0, 0, 0, 0, 0, float>>(si::units<1, 0, 0, 0, 0, 0, 0, float>*)
  0.00     31.91     0.00     9000     0.00     0.00  void std::_Construct<rock::StratumStore<2>>(rock::StratumStore<2>*)
  0.00     31.91     0.00     9000     0.00     0.00  si::units<1, 0, 0, 0, 0, 0, 0, float>* std::__addressof<si::units<1, 0, 0, 0, 0, 0, 0, float> >(si::units<1, 0, 0, 0, 0, 0, 0, float>&)
  0.00     31.91     0.00     8999     0.00     0.00  auto adapted::SymbolicOrder::greater_than<int, int>(int, int) const
  0.00     31.91     0.00     8999     0.00     0.00  auto adapted::SymbolicOrder::less_than<int, int>(int, int) const
  0.00     31.91     0.00     8835     0.00     0.00  si::units<1, 0, 0, 0, 0, 0, 0, double>::units(double)
  0.00     31.91     0.00     8810     0.00     0.00  si::units<1, 0, 0, 0, 0, 0, 0, double>::operator*(double) const
  0.00     31.91     0.00     8642     0.00     0.00  std::remove_reference<unlayered::FloodFillCandidateComparison<int, float>&>::type&& std::move<unlayered::FloodFillCandidateComparison<int, float>&>(unlayered::FloodFillCandidateComparison<int, float>&)
  0.00     31.91     0.00     8401     0.00     0.00  si::units<3, 0, 0, 0, 0, 0, 0, double>::units(double)
  0.00     31.91     0.00     8331     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_iter<unlayered::FloodFillCandidateComparison<int, float> >::operator()<__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > >(__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >)
  0.00     31.91     0.00     8245     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose()
  0.00     31.91     0.00     8234     0.00     0.00  std::__ptr_traits_ptr_to<char*, char, false>::pointer_to(char&)
  0.00     31.91     0.00     8234     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data()
  0.00     31.91     0.00     8234     0.00     0.00  char* std::__addressof<char>(char&)
  0.00     31.91     0.00     8234     0.00     0.00  char* std::addressof<char>(char&)
  0.00     31.91     0.00     8219     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider()
  0.00     31.91     0.00     8219     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string()
  0.00     31.91     0.00     8016     0.00     0.00  si::units<2, 0, 0, 0, 0, 0, 0, double>::operator/(double) const
  0.00     31.91     0.00     8000     0.00     0.00  auto si::sqrt<6, 0, 0, 0, 0, 0, 0, double>(si::units<6, 0, 0, 0, 0, 0, 0, double>)
  0.00     31.91     0.00     8000     0.00     0.00  si::units<6, 0, 0, 0, 0, 0, 0, double>::units(double)
  0.00     31.91     0.00     8000     0.00     0.00  si::units<-1, 0, 0, 0, 0, 0, 0, double>::units(double)
  0.00     31.91     0.00     8000     0.00     0.00  si::units<-1, 0, 0, 0, 0, 0, 0, double>::operator+=(si::units<-1, 0, 0, 0, 0, 0, 0, double>)
  0.00     31.91     0.00     8000     0.00     0.00  auto si::operator*<1, 0, 0, 0, 0, 0, 0, double, double>(double, si::units<1, 0, 0, 0, 0, 0, 0, double>)
  0.00     31.91     0.00     8000     0.00     0.00  si::units<(2)-(3), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), double> si::units<2, 0, 0, 0, 0, 0, 0, double>::operator/<3, 0, 0, 0, 0, 0, 0>(si::units<3, 0, 0, 0, 0, 0, 0, double>) const
  0.00     31.91     0.00     8000     0.00     0.00  si::units<2, 0, 0, 0, 0, 0, 0, double>::operator*(double) const
  0.00     31.91     0.00     8000     0.00     0.00  si::units<(4)-(2), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), double> si::units<4, 0, 0, 0, 0, 0, 0, double>::operator/<2, 0, 0, 0, 0, 0, 0>(si::units<2, 0, 0, 0, 0, 0, 0, double>) const
  0.00     31.91     0.00     8000     0.00     0.00  si::units<(4)+(2), (0)+(0), (0)+(0), (0)+(0), (0)+(0), (0)+(0), (0)+(0), double> si::units<4, 0, 0, 0, 0, 0, 0, double>::operator*<2, 0, 0, 0, 0, 0, 0>(si::units<2, 0, 0, 0, 0, 0, 0, double>) const
  0.00     31.91     0.00     7929     0.00     0.00  std::char_traits<char>::copy(char*, char const*, unsigned long)
  0.00     31.91     0.00     7659     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const
  0.00     31.91     0.00     7607     0.00     0.00  std::remove_reference<std::allocator<char>&>::type&& std::move<std::allocator<char>&>(std::allocator<char>&)
  0.00     31.91     0.00     7587     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&)
  0.00     31.91     0.00     7577     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  0.00     31.91     0.00     7577     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars(char*, char*, char*)
  0.00     31.91     0.00     7577     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
  0.00     31.91     0.00     7577     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)::_Guard::~_Guard()
  0.00     31.91     0.00     7567     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     31.91     0.00     7532     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const
  0.00     31.91     0.00     7510     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const
  0.00     31.91     0.00     7474     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check_length(unsigned long, unsigned long, char const*) const
  0.00     31.91     0.00     7474     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long)
  0.00     31.91     0.00     7362     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long)
  0.00     31.91     0.00     7342     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     31.91     0.00     7332     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator+=(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00     31.91     0.00     7220     0.00     0.00  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) const
  0.00     31.91     0.00     7200     0.00     0.00  glm::vec<3, float, (glm::qualifier)0>::vec<double, double, double>(double, double, double)
  0.00     31.91     0.00     7200     0.00     0.00  glm::detail::compute_transpose<3, 3, float, (glm::qualifier)0, false>::call(glm::mat<3, 3, float, (glm::qualifier)0> const&)
  0.00     31.91     0.00     7200     0.00     0.00  si::units<-1, 1, -2, 0, 0, 0, 0, float>::operator-(si::units<-1, 1, -2, 0, 0, 0, 0, float>) const
  0.00     31.91     0.00     7200     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_east(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     7200     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_frame(int, glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     7200     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_north(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     7200     0.00     0.00  dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_frame(int, glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     7200     0.00     0.00  dymaxion::GridCache<int, float, (glm::qualifier)0>::nearest_vertex_id(glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     7200     0.00     0.00  int const& std::clamp<int>(int const&, int const&, int const&)
  0.00     31.91     0.00     7106     0.00     0.00  std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::size() const
  0.00     31.91     0.00     6698     0.00     0.00  std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::size() const
  0.00     31.91     0.00     6583     0.00     0.00  std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::end()
  0.00     31.91     0.00     6537     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::difference_type __gnu_cxx::operator-<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >(__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > > const&)
  0.00     31.91     0.00     6464     0.00     0.00  glm::vec<4, float, (glm::qualifier)0>::operator[](int) const
  0.00     31.91     0.00     6450     0.00     0.00  std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::operator[](unsigned long)
  0.00     31.91     0.00     6442     0.00     0.00  std::priority_queue<std::pair<int, float>, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >, unlayered::FloodFillCandidateComparison<int, float> >::size() const
  0.00     31.91     0.00     4800     0.00     0.00  glm::vec<4, float, (glm::qualifier)0>::vec<float, int, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, int)
  0.00     31.91     0.00     4800     0.00     0.00  procedural::Map<field::Compose<dymaxion::NearestVertexId<int, float>, field::Affinity<3, 3, float, (glm::qualifier)0> >, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >::size() const
  0.00     31.91     0.00     4404     0.00     0.00  std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::begin()
  0.00     31.91     0.00     4358     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::operator-(long) const
  0.00     31.91     0.00     4312     0.00     0.00  void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, long, std::pair<int, float>, __gnu_cxx::__ops::_Iter_comp_val<unlayered::FloodFillCandidateComparison<int, float> > >(__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, long, long, std::pair<int, float>, __gnu_cxx::__ops::_Iter_comp_val<unlayered::FloodFillCandidateComparison<int, float> >&)
  0.00     31.91     0.00     4277     0.00     0.00  bool __gnu_cxx::__ops::_Iter_comp_val<unlayered::FloodFillCandidateComparison<int, float> >::operator()<__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, std::pair<int, float> >(__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, std::pair<int, float>&)
  0.00     31.91     0.00     4010     0.00     0.00  __gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >::__normal_iterator(glm::vec<3, float, (glm::qualifier)0> const* const&)
  0.00     31.91     0.00     4005     0.00     0.00  std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>::operator[](unsigned long) const
  0.00     31.91     0.00     3600     0.00     0.00  auto si::linearstep<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>)
  0.00     31.91     0.00     3600     0.00     0.00  bool si::isinf<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>)
  0.00     31.91     0.00     3600     0.00     0.00  bool si::isnan<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>)
  0.00     31.91     0.00     3600     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > spheroidal::Strings<adapted::IdStrings<float>, aggregated::Order<adapted::SymbolicOrder> >::character<int, float, (glm::qualifier)0>(glm::mat<3, 3, float, (glm::qualifier)0>, int, int, int) const
  0.00     31.91     0.00     3600     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > spheroidal::Strings<adapted::SiStrings, aggregated::Order<adapted::SymbolicOrder> >::character<si::units<-1, 1, -2, 0, 0, 0, 0, float>, float, (glm::qualifier)0>(glm::mat<3, 3, float, (glm::qualifier)0>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>) const
  0.00     31.91     0.00     3600     0.00     0.00  si::units<-1, 1, -2, 0, 0, 0, 0, float>::isinf() const
  0.00     31.91     0.00     3600     0.00     0.00  si::units<-1, 1, -2, 0, 0, 0, 0, float>::isnan() const
  0.00     31.91     0.00     3600     0.00     0.00  adapted::IdStrings<float>::character[abi:cxx11](float, float, float) const
  0.00     31.91     0.00     3600     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > adapted::SiStrings::character<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>) const
  0.00     31.91     0.00     3341     0.00     0.00  void unlayered::NeighborBasedFloodFilling<int, float, rock::CrustIsUnfractured<float, (glm::qualifier)0>, rock::CrustDistancePriority<float, (glm::qualifier)0> >::advance<dymaxion::GridCache<int, float, (glm::qualifier)0>, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >, std::vector<bool, std::allocator<bool> > >(dymaxion::GridCache<int, float, (glm::qualifier)0> const&, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > const&, std::vector<bool, std::allocator<bool> >&, unlayered::FloodFillState<int, float>&) const
  0.00     31.91     0.00     3226     0.00     0.00  std::_Vector_base<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >::_M_get_Tp_allocator()
  0.00     31.91     0.00     3210     0.00     0.00  __gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >::base() const
  0.00     31.91     0.00     3210     0.00     0.00  __gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > > std::__miter_base<__gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > > >(__gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >)
  0.00     31.91     0.00     3074     0.00     0.00  void std::destroy_at<std::pair<int, float> >(std::pair<int, float>*)
  0.00     31.91     0.00     2768     0.00     0.00  std::pair<int, float>* std::__addressof<std::pair<int, float> >(std::pair<int, float>&)
  0.00     31.91     0.00     2521     0.00     0.00  rock::CrustIsUnfractured<float, (glm::qualifier)0>::operator()(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     2405     0.00     0.00  std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >::begin() const
  0.00     31.91     0.00     2403     0.00     0.00  procedural::Uniform<si::units<-1, 1, -2, 0, 0, 0, 0, float> >::size() const
  0.00     31.91     0.00     2402     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&)
  0.00     31.91     0.00     2401     0.00     0.00  std::vector<float, std::allocator<float> >::begin() const
  0.00     31.91     0.00     2400     0.00     0.00  glm::vec<3, float, (glm::qualifier)0>::vec<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&)
  0.00     31.91     0.00     2400     0.00     0.00  float const* glm::value_ptr<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&)
  0.00     31.91     0.00     2400     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::operator*() const
  0.00     31.91     0.00     2400     0.00     0.00  std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::size() const
  0.00     31.91     0.00     2400     0.00     0.00  std::vector<float, std::allocator<float> >::front() const
  0.00     31.91     0.00     2400     0.00     0.00  std::vector<glm::mat<3, 3, float, (glm::qualifier)0>, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > >::operator[](unsigned long)
  0.00     31.91     0.00     2400     0.00     0.00  std::vector<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > >::operator[](unsigned long)
  0.00     31.91     0.00     2250     0.00     0.00  procedural::Uniform<float>::operator[](unsigned long) const
  0.00     31.91     0.00     2250     0.00     0.00  si::units<-1, 1, -2, 0, 0, 0, 0, float>::operator/(float) const
  0.00     31.91     0.00     2250     0.00     0.00  auto adapted::SymbolicArithmetic::divide<si::units<-1, 1, -2, 0, 0, 0, 0, float>, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, float) const
  0.00     31.91     0.00     2250     0.00     0.00  auto adapted::GlmMetric::length<glm::vec<3, float, (glm::qualifier)0> >(glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     2190     0.00     0.00  std::abs(float)
  0.00     31.91     0.00     2179     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_val<unlayered::FloodFillCandidateComparison<int, float> >::_Iter_comp_val(unlayered::FloodFillCandidateComparison<int, float>)
  0.00     31.91     0.00     2179     0.00     0.00  std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::back()
  0.00     31.91     0.00     2179     0.00     0.00  void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, unlayered::FloodFillCandidateComparison<int, float> >(__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, unlayered::FloodFillCandidateComparison<int, float>)
  0.00     31.91     0.00     2178     0.00     0.00  procedural::Uniform<unsigned long>::operator[](unsigned long) const
  0.00     31.91     0.00     2170     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, float> const*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::__normal_iterator(std::pair<int, float> const* const&)
  0.00     31.91     0.00     2170     0.00     0.00  rock::CrustDistancePriority<float, (glm::qualifier)0>::operator()(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const
  0.00     31.91     0.00     2170     0.00     0.00  void std::priority_queue<std::pair<int, float>, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >, unlayered::FloodFillCandidateComparison<int, float> >::emplace<int&, bool>(int&, bool&&)
  0.00     31.91     0.00     2170     0.00     0.00  std::pair<int, float>::pair<int&, bool>(int&, bool&&)
  0.00     31.91     0.00     2170     0.00     0.00  std::pair<int, float>& std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::emplace_back<int&, bool>(int&, bool&&)
  0.00     31.91     0.00     2170     0.00     0.00  decltype (::new ((void*)(0)) std::pair<int, float>((declval<int&>)(), (declval<bool>)())) std::construct_at<std::pair<int, float>, int&, bool>(std::pair<int, float>*, int&, bool&&)
  0.00     31.91     0.00     2162     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, float> const*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::operator*() const
  0.00     31.91     0.00     2162     0.00     0.00  std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::begin() const
  0.00     31.91     0.00     2154     0.00     0.00  std::priority_queue<std::pair<int, float>, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >, unlayered::FloodFillCandidateComparison<int, float> >::top() const
  0.00     31.91     0.00     2154     0.00     0.00  std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::front() const
  0.00     31.91     0.00     2154     0.00     0.00  std::priority_queue<std::pair<int, float>, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >, unlayered::FloodFillCandidateComparison<int, float> >::pop()
  0.00     31.91     0.00     2154     0.00     0.00  std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > >::pop_back()
  0.00     31.91     0.00     2154     0.00     0.00  void std::pop_heap<__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, unlayered::FloodFillCandidateComparison<int, float> >(__gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >, unlayered::FloodFillCandidateComparison<int, float>)
  0.00     31.91     0.00     2142     0.00     0.00  __gnu_cxx::__ops::_Iter_comp_iter<unlayered::FloodFillCandidateComparison<int, float> >::_Iter_comp_iter(unlayered::FloodFillCandidateComparison<int, float>)
  0.00     31.91     0.00     2133     0.00     0.00  __gnu_cxx::__normal_iterator<std::pair<int, float>*, std::vector<std::pair<int, float>, std::allocator<std::pair<int, float> > > >::operator--()
