Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  3.27      2.69     2.69 309755549     0.00     0.00  vec3 glm::operator*<float, (glm::qualifier)0>(vec3 &, vec3 &)
  0.00     82.37     0.00        1     0.00     0.03  void grouped::Statistics<adapted::TypedSymbolicArithmetic<float> >::sum<dymaxion::VertexDownsamplingIds<int, float>, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(dymaxion::VertexDownsamplingIds<int, float> &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&)
  0.00     82.37     0.00        1     0.00     0.00  grouped::Statistics<adapted::TypedSymbolicArithmetic<float> >::Statistics(adapted::TypedSymbolicArithmetic<float> &)
  0.00     82.37     0.00        1     0.00     0.00  analytic::Sum<float, analytic::Error<float> >::Sum()
  0.00     82.37     0.00        1     0.00     0.00  analytic::Sum<float, analytic::Error<float> >::operator/=(float)
  0.00     82.37     0.00        1     0.00     0.02  analytic::Sum<float, analytic::Gaussian<float> >::Sum(std::initializer_list<analytic::Gaussian<float> >)
  0.00     82.37     0.00        1     0.00     0.00  analytic::Sum<float, analytic::Gaussian<float> >::operator/=(float)
  0.00     82.37     0.00        1     0.00     0.03  auto analytic::operator/<float, analytic::Error<float> >(analytic::Sum<float, analytic::Error<float> > &, float)
  0.00     82.37     0.00        1     0.00     0.00  auto analytic::operator/<float, analytic::Gaussian<float> >(analytic::Sum<float, analytic::Gaussian<float> > &, float)
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::PoleBuffers<int, float, (glm::qualifier)0>::PoleBuffers(int)
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::SquareBuffers<int, float, (glm::qualifier)0>::SquareBuffers(int)
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::NearestVertexId<int, float>::NearestVertexId(dymaxion::Grid<int, float, (glm::qualifier)0>)
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::VertexPositions<int, float>::VertexPositions(dymaxion::Grid<int, float, (glm::qualifier)0>)
  0.00     82.37     0.00        1     0.00     0.01  dymaxion::WholeGridBuffers<int, float, (glm::qualifier)0>::WholeGridBuffers(int)
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::VertexDownsamplingIds<int, float>::VertexDownsamplingIds(dymaxion::Indexing<int, float, (glm::qualifier)0>, dymaxion::Indexing<int, float, (glm::qualifier)0>)
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::GridCache<int, float, (glm::qualifier)0>::GridCache(dymaxion::GridCache<int, float, (glm::qualifier)0> &)
  0.00     82.37     0.00        1     0.00     0.02  bool iterated::compatible<rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> >, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > >(rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> > &, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >&)
  0.00     82.37     0.00        1     0.00     0.04  bool iterated::compatible<dymaxion::VertexPositions<int, float>, std::vector<vec3, std::allocator<vec3 > > >(dymaxion::VertexPositions<int, float> &, std::vector<vec3, std::allocator<vec3 > >&)
  0.00     82.37     0.00        1     0.00     0.00  bool iterated::compatible<dymaxion::VertexDownsamplingIds<int, float>, std::vector<int, std::allocator<int> > >(dymaxion::VertexDownsamplingIds<int, float> &, std::vector<int, std::allocator<int> >&)
  0.00     82.37     0.00        1     0.00     0.00  bool iterated::compatible<std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >, procedural::Uniform<float>, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > &, procedural::Uniform<float> &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&)
  0.00     82.37     0.00        1     0.00     0.00  bool iterated::compatible<std::vector<vec3, std::allocator<vec3 > >, std::vector<float, std::allocator<float> > >(std::vector<vec3, std::allocator<vec3 > > &, std::vector<float, std::allocator<float> >&)
  0.00     82.37     0.00        1     0.00     0.00  bool iterated::compatible<std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> > &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&)
  0.00     82.37     0.00        1     0.00     0.00  iterated::Unary<rock::StratumSummaryBuoyancyPressure>::Unary(rock::StratumSummaryBuoyancyPressure &)
  0.00     82.37     0.00        1     0.00     0.00  iterated::Unary<rock::StratumSummaryIsostaticDisplacement>::Unary(rock::StratumSummaryIsostaticDisplacement &)
  0.00     82.37     0.00        1     0.00     0.00  iterated::Bitset<adapted::BooleanBitset>::Bitset()
  0.00     82.37     0.00        1     0.00     0.00  iterated::Metric<adapted::GlmMetric>::Metric(adapted::GlmMetric &)
  0.00     82.37     0.00        1     0.00     0.00  iterated::Ternary::Ternary()
  0.00     82.37     0.00        1     0.00     0.00  messages::MessageQueue::deactivate(GLFWwindow*)
  0.00     82.37     0.00        1     0.00     0.00  messages::MessageQueue::activate(GLFWwindow*)
  0.00     82.37     0.00        1     0.00     0.00  messages::MessageQueue::MessageQueue()
  0.00     82.37     0.00        1     0.00     0.00  messages::MessageQueue::~MessageQueue()
  0.00     82.37     0.00        1     0.00     0.03  relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >::ScalarRelation(float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > >)
  0.00     82.37     0.00        1     0.00     0.00  relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>::PolynomialRailyardRelation<double>(analytic::Railyard<double, analytic::Polynomial<double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>)
  0.00     82.37     0.00        1     0.00     0.01  relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1> relation::get_linear_interpolation_function<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double> >(si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, std::vector<double, std::allocator<double> >, std::vector<double, std::allocator<double> >)
  0.00     82.37     0.00        1     0.00     0.03  inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > >::InverseByNewtonsMethod(analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> >, float, int)
  0.00     82.37     0.00        1     0.00     0.07  auto inspected::inverse_by_newtons_method<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > >(analytic::Sum<float, analytic::Error<float> > &, analytic::Sum<float, analytic::Gaussian<float> > &, float, int)
  0.00     82.37     0.00        1     0.00     0.00  unlayered::Morphology<iterated::Bitset<adapted::BooleanBitset> >::Morphology(iterated::Bitset<adapted::BooleanBitset> &)
  0.00     82.37     0.00        1     0.00     0.00  unlayered::FloodFillState<int, float>::FloodFillState(int, int)
  0.00     82.37     0.00        1     0.00     0.00  unlayered::NeighborBasedFloodFilling<int, float, rock::CrustIsUnfractured<float, (glm::qualifier)0>, rock::CrustDistancePriority<float, (glm::qualifier)0> >::NeighborBasedFloodFilling(rock::CrustIsUnfractured<float, (glm::qualifier)0> &, rock::CrustDistancePriority<float, (glm::qualifier)0> &)
  0.00     82.37     0.00        1     0.00     0.00  auto aggregated::Order<adapted::SymbolicOrder>::max<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> > &) 
  0.00     82.37     0.00        1     0.00     0.00  auto aggregated::Order<adapted::SymbolicOrder>::min<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> > &) 
  0.00     82.37     0.00        1     0.00     0.00  IdStrings::format 
  0.00     82.37     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > spheroidal::Strings<adapted::IdStrings<float>, aggregated::Order<adapted::SymbolicOrder> >::format<dymaxion::GridCache<int, float, (glm::qualifier)0>, std::vector<int, std::allocator<int> >, int, float, int, (glm::qualifier)0>(dymaxion::GridCache<int, float, (glm::qualifier)0> &, std::vector<int, std::allocator<int> > &, int, int, int, vec3) 
  0.00     82.37     0.00        1     0.00     0.02  SiStrings::format 
  0.00     82.37     0.00        1     0.00     0.02  SiStrings::format 
  0.00     82.37     0.00        1     0.00     0.00  si::units<1, 0, 0, 0, 0, 0, 0, double>::operator/(double) 
  0.00     82.37     0.00        1     0.00     0.00  void rock::CrustFracturing<int, float, (glm::qualifier)0>::map<std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > > >(std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > > &, std::vector<int, std::allocator<int> >&) 
  0.00     82.37     0.00        1     0.00     0.09  CrustFracturing::fractureconst
  0.00     82.37     0.00        1     0.00     0.00  rock::CrustSummaryOps::flatten(std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > &, std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >&) 
  0.00     82.37     0.00        1     0.00     0.35  EarthlikeIgneousFormationGeneration
  0.00     82.37     0.00        1     0.00     0.00  adapted::IdStrings<float>::legend[abi:cxx11](float, float, float) 
  0.00     82.37     0.00        1     0.00     0.02  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > adapted::SiStrings::legend<-1, 1, -2, 0, 0, 0, 0, float>(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>) 
  0.00     82.37     0.00        1     0.00     0.00  int dymaxion::PoleBuffers<int, float, (glm::qualifier)0>::triangle_strips_size<dymaxion::VertexPositions<int, float> >(dymaxion::VertexPositions<int, float> &) 
  0.00     82.37     0.00        1     0.00     0.00  int dymaxion::SquareBuffers<int, float, (glm::qualifier)0>::triangle_strips_size<dymaxion::VertexPositions<int, float> >(dymaxion::VertexPositions<int, float> &) 
  0.00     82.37     0.00        1     0.00     0.06  WholeGridBuffers::storeTriangleStrips
  0.00     82.37     0.00        1     0.00     0.00  int dymaxion::WholeGridBuffers<int, float, (glm::qualifier)0>::triangle_strips_size<dymaxion::VertexPositions<int, float> >(dymaxion::VertexPositions<int, float> &) 
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::vertices_per_meridian() 
  0.00     82.37     0.00        1     0.00     0.00  dymaxion::GridCache<int, float, (glm::qualifier)0>::vertices_per_meridian() 
  0.00     82.37     0.00        1     0.00     0.00  void iterated::Arithmetic<adapted::SymbolicArithmetic>::divide<std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >, procedural::Uniform<float>, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > &, procedural::Uniform<float> &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&) 
  0.00     82.37     0.00        1     0.00     0.01  void iterated::Index<std::vector<int, std::allocator<int> >, dymaxion::VertexDownsamplingIds<int, float>, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> > &, dymaxion::VertexDownsamplingIds<int, float> &, std::vector<int, std::allocator<int> >&) 
  0.00     82.37     0.00        1     0.00     0.05  void iterated::Unary<rock::StratumSummaryBuoyancyPressure><std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> > &, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&) 
  0.00     82.37     0.00        1     0.00     0.00  void iterated::Metric<adapted::GlmMetric>::length<std::vector<vec3, std::allocator<vec3 > >, std::vector<float, std::allocator<float> > >(std::vector<vec3, std::allocator<vec3 > > &, std::vector<float, std::allocator<float> >&) 
  0.00     82.37     0.00        1     0.00     1.56  FormationGeneration 
  0.00     82.37     0.00        1     0.00     0.05  void iterated::Identity<dymaxion::VertexPositions<int, float>, std::vector<vec3, std::allocator<vec3 > > >(dymaxion::VertexPositions<int, float> &, std::vector<vec3, std::allocator<vec3 > >&) 
  0.00     82.37     0.00        1     0.00     0.08  VectorCalculusByFundamentalTheorem::gradient(floats) 
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() 
  0.00     82.37     0.00        1     0.00     0.00  std::initializer_list<analytic::Gaussian<float> >::end() 
  0.00     82.37     0.00        1     0.00     0.00  std::initializer_list<analytic::Gaussian<float> >::size() 
  0.00     82.37     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::end() 
  0.00     82.37     0.00        1     0.00     0.02  std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<analytic::Gaussian<float> *, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> *, analytic::Gaussian<float> *, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >)
  0.00     82.37     0.00        1     0.00     0.00  float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float , float>(float *, float *, float*)
  0.00     82.37     0.00        1     0.00     0.03  void std::_Destroy_aux<false>::__destroy<unlayered::FloodFillState<int, float>*>(unlayered::FloodFillState<int, float>*, unlayered::FloodFillState<int, float>*)
  0.00     82.37     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*>(std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*, std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*)
  0.00     82.37     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<si::units<1, 0, 0, 0, 0, 0, 0, float>*>(si::units<1, 0, 0, 0, 0, 0, 0, float>*, si::units<1, 0, 0, 0, 0, 0, 0, float>*)
  0.00     82.37     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<std::byte*>(std::byte*, std::byte*)
  0.00     82.37     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<unsigned int*>(unsigned int*, unsigned int*)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_allocate(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_impl::_Vector_impl(std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_impl::~_Vector_impl()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_deallocate(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_create_storage(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_impl_data::_Vector_impl_data()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_base(unsigned long, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::~_Vector_base()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_Vector_impl::_Vector_impl()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_Vector_base()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >::_Vector_impl::_Vector_impl()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >::_Vector_base()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_M_allocate(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_impl::_Vector_impl(std::allocator<unlayered::FloodFillState<int, float> > &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_impl::~_Vector_impl()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_M_deallocate(unlayered::FloodFillState<int, float>*, unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_M_create_storage(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_impl_data::_Vector_impl_data()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_base(unsigned long, std::allocator<unlayered::FloodFillState<int, float> > &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::~_Vector_base()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_M_allocate(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_impl::_Vector_impl(std::allocator<std::byte> &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_impl::~_Vector_impl()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_M_deallocate(std::byte*, unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_M_create_storage(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_impl_data::_Vector_impl_data()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_base(unsigned long, std::allocator<std::byte> &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::~_Vector_base()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_M_allocate(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_impl::_Vector_impl(std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_impl::~_Vector_impl()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_M_deallocate(std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*, unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_M_create_storage(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_impl_data::_Vector_impl_data()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_base(unsigned long, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::~_Vector_base()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::allocator<unsigned int> &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_create_storage(unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data()
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> &)
  0.00     82.37     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base()
  0.00     82.37     0.00        1     0.00     0.00  std::__new_allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> >::deallocate(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long)
  0.00     82.37     0.00        1     0.00     0.00  std::__new_allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> >::allocate(unsigned long, void *)
