Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  5.41      6.99     6.99 4044637167     0.00     0.00  glm::vec<3, float, (glm::qualifier)0>::operator[](int) const
  0.00    129.20     0.00        1     0.00     0.00  int dymaxion::PoleBuffers<int, float, (glm::qualifier)0>::triangle_strips_size<dymaxion::VertexPositions<int, float> >(dymaxion::VertexPositions<int, float> const&) const
  0.00    129.20     0.00        1     0.00     0.00  int dymaxion::SquareBuffers<int, float, (glm::qualifier)0>::triangle_strips_size<dymaxion::VertexPositions<int, float> >(dymaxion::VertexPositions<int, float> const&) const
  0.00    129.20     0.00        1     0.00     0.08  int dymaxion::WholeGridBuffers<int, float, (glm::qualifier)0>::storeTriangleStrips<procedural::Range<unsigned int>, std::vector<unsigned int, std::allocator<unsigned int> > >(procedural::Range<unsigned int> const&, std::vector<unsigned int, std::allocator<unsigned int> >&, int) const
  0.00    129.20     0.00        1     0.00     0.00  int dymaxion::WholeGridBuffers<int, float, (glm::qualifier)0>::triangle_strips_size<dymaxion::VertexPositions<int, float> >(dymaxion::VertexPositions<int, float> const&) const
  0.00    129.20     0.00        1     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::vertices_per_meridian() const
  0.00    129.20     0.00        1     0.00     0.00  dymaxion::GridCache<int, float, (glm::qualifier)0>::vertices_per_meridian() const
  0.00    129.20     0.00        1     0.00     0.00  void iterated::Arithmetic<adapted::SymbolicArithmetic>::divide<std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >, procedural::Uniform<float>, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > const&, procedural::Uniform<float> const&, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&) const
  0.00    129.20     0.00        1     0.00     0.02  void iterated::Index::operator()<std::vector<int, std::allocator<int> >, dymaxion::VertexDownsamplingIds<int, float>, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> > const&, dymaxion::VertexDownsamplingIds<int, float> const&, std::vector<int, std::allocator<int> >&) const
  0.00    129.20     0.00        1     0.00     0.02  void iterated::Unary<rock::StratumSummaryBuoyancyPressure>::operator()<std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > >(std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> > const&, std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >&) const
  0.00    129.20     0.00        1     0.00     0.00  void iterated::Metric<adapted::GlmMetric>::length<std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >, std::vector<float, std::allocator<float> > >(std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > const&, std::vector<float, std::allocator<float> >&) const
  0.00    129.20     0.00        1     0.00     1.50  void iterated::Identity::operator()<rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> >, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > >(rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> > const&, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >&) const
  0.00    129.20     0.00        1     0.00     0.04  void iterated::Identity::operator()<dymaxion::VertexPositions<int, float>, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >(dymaxion::VertexPositions<int, float> const&, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >&) const
  0.00    129.20     0.00        1     0.00     0.10  void unlayered::VectorCalculusByFundamentalTheorem::gradient<dymaxion::GridCache<int, float, (glm::qualifier)0>, std::vector<float, std::allocator<float> >, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >(dymaxion::GridCache<int, float, (glm::qualifier)0> const&, std::vector<float, std::allocator<float> > const&, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >&) const
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const
  0.00    129.20     0.00        1     0.00     0.00  std::initializer_list<analytic::Gaussian<float> >::end() const
  0.00    129.20     0.00        1     0.00     0.00  std::initializer_list<analytic::Gaussian<float> >::size() const
  0.00    129.20     0.00        1     0.00     0.00  std::vector<float, std::allocator<float> >::end() const
  0.00    129.20     0.00        1     0.00     0.00  std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > > >(analytic::Gaussian<float> const*, analytic::Gaussian<float> const*, std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >)
  0.00    129.20     0.00        1     0.00     0.00  float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float const, float>(float const*, float const*, float*)
  0.00    129.20     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<unlayered::FloodFillState<int, float>*>(unlayered::FloodFillState<int, float>*, unlayered::FloodFillState<int, float>*)
  0.00    129.20     0.00        1     0.00     0.03  void std::_Destroy_aux<false>::__destroy<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*>(std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*, std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*)
  0.00    129.20     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<si::units<1, 0, 0, 0, 0, 0, 0, float>*>(si::units<1, 0, 0, 0, 0, 0, 0, float>*, si::units<1, 0, 0, 0, 0, 0, 0, float>*)
  0.00    129.20     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<std::byte*>(std::byte*, std::byte*)
  0.00    129.20     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<unsigned int*>(unsigned int*, unsigned int*)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_allocate(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_impl::_Vector_impl(std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_impl::~_Vector_impl()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_deallocate(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_create_storage(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_impl_data::_Vector_impl_data()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_Vector_base(unsigned long, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::~_Vector_base()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_Vector_impl::_Vector_impl()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<analytic::Error<float>, std::allocator<analytic::Error<float> > >::_Vector_base()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >::_Vector_impl::_Vector_impl()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >::_Vector_base()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_M_allocate(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_impl::_Vector_impl(std::allocator<unlayered::FloodFillState<int, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_impl::~_Vector_impl()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_M_deallocate(unlayered::FloodFillState<int, float>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_M_create_storage(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_impl_data::_Vector_impl_data()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_Vector_base(unsigned long, std::allocator<unlayered::FloodFillState<int, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::~_Vector_base()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_M_allocate(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_impl::_Vector_impl(std::allocator<std::byte> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_impl::~_Vector_impl()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_M_deallocate(std::byte*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_M_create_storage(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_impl_data::_Vector_impl_data()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::_Vector_base(unsigned long, std::allocator<std::byte> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::byte, std::allocator<std::byte> >::~_Vector_base()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_M_allocate(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_impl::_Vector_impl(std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_impl::~_Vector_impl()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_M_deallocate(std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_M_create_storage(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_impl_data::_Vector_impl_data()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::_Vector_base(unsigned long, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>, std::allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> > >::~_Vector_base()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_allocate(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::_Vector_impl(std::allocator<unsigned int> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl::~_Vector_impl()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_M_create_storage(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_impl_data::_Vector_impl_data()
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::_Vector_base(unsigned long, std::allocator<unsigned int> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::_Vector_base<unsigned int, std::allocator<unsigned int> >::~_Vector_base()
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> >::deallocate(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> >::allocate(unsigned long, void const*)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<unlayered::FloodFillState<int, float> >::deallocate(unlayered::FloodFillState<int, float>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<unlayered::FloodFillState<int, float> >::allocate(unsigned long, void const*)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<std::byte>::deallocate(std::byte*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<std::byte>::allocate(unsigned long, void const*)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> >::deallocate(std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> >::allocate(unsigned long, void const*)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<unsigned int>::deallocate(unsigned int*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::__new_allocator<unsigned int>::allocate(unsigned long, void const*)
  0.00    129.20     0.00        1     0.00     0.00  float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
  0.00    129.20     0.00        1     0.00     0.00  std::back_insert_iterator<std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > > >::back_insert_iterator(std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >&)
  0.00    129.20     0.00        1     0.00     0.00  rock::StratumStore<2>* std::__uninitialized_fill_n<false>::__uninit_fill_n<rock::StratumStore<2>*, unsigned long, rock::StratumStore<2> >(rock::StratumStore<2>*, unsigned long, rock::StratumStore<2> const&)
  0.00    129.20     0.00        1     0.00     0.03  unlayered::FloodFillState<int, float>* std::__uninitialized_fill_n<false>::__uninit_fill_n<unlayered::FloodFillState<int, float>*, unsigned long, unlayered::FloodFillState<int, float> >(unlayered::FloodFillState<int, float>*, unsigned long, unlayered::FloodFillState<int, float> const&)
  0.00    129.20     0.00        1     0.00     0.03  std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*, unsigned long, std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> >(std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul>*, unsigned long, std::array<std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >, 5ul> const&)
  0.00    129.20     0.00        1     0.00     0.00  glm::mat<3, 3, float, (glm::qualifier)0>* std::__uninitialized_fill_n<true>::__uninit_fill_n<glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> >(glm::mat<3, 3, float, (glm::qualifier)0>*, unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&)
  0.00    129.20     0.00        1     0.00     0.00  float* std::__uninitialized_fill_n<true>::__uninit_fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00    129.20     0.00        1     0.00     0.00  si::units<1, 0, 0, 0, 0, 0, 0, float>* std::__uninitialized_default_n_1<false>::__uninit_default_n<si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long>(si::units<1, 0, 0, 0, 0, 0, 0, float>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  rock::StratumStore<2>* std::__uninitialized_default_n_1<false>::__uninit_default_n<rock::StratumStore<2>*, unsigned long>(rock::StratumStore<2>*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::byte* std::__uninitialized_default_n_1<true>::__uninit_default_n<std::byte*, unsigned long>(std::byte*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  unsigned int* std::__uninitialized_default_n_1<true>::__uninit_default_n<unsigned int*, unsigned long>(unsigned int*, unsigned long)
  0.00    129.20     0.00        1     0.00     0.02  std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_S_check_init_len(unsigned long, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_M_default_initialize(unsigned long)
  0.00    129.20     0.00        1     0.00     0.02  std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::vector(unsigned long, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::~vector()
  0.00    129.20     0.00        1     0.00     0.00  std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::end()
  0.00    129.20     0.00        1     0.00     0.00  std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::begin()
  0.00    129.20     0.00        1     0.00     0.00  std::vector<glm::mat<3, 3, float, (glm::qualifier)0>, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > >::_S_max_size(std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<glm::mat<3, 3, float, (glm::qualifier)0>, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > >::_S_check_init_len(unsigned long, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<glm::mat<3, 3, float, (glm::qualifier)0>, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > >::_M_fill_initialize(unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<glm::mat<3, 3, float, (glm::qualifier)0>, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > >::vector(unsigned long, glm::mat<3, 3, float, (glm::qualifier)0> const&, std::allocator<glm::mat<3, 3, float, (glm::qualifier)0> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_M_fill_initialize(unsigned long, rock::StratumStore<2> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::_M_default_initialize(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::vector(unsigned long, rock::StratumStore<2> const&, std::allocator<rock::StratumStore<2> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::vector(unsigned long, std::allocator<rock::StratumStore<2> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::vector()
  0.00    129.20     0.00        1     0.00     0.00  std::vector<analytic::Gaussian<float>, std::allocator<analytic::Gaussian<float> > >::vector()
  0.00    129.20     0.00        1     0.00     0.00  std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_S_max_size(std::allocator<unlayered::FloodFillState<int, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_S_check_init_len(unsigned long, std::allocator<unlayered::FloodFillState<int, float> > const&)
  0.00    129.20     0.00        1     0.00     0.03  std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::_M_fill_initialize(unsigned long, unlayered::FloodFillState<int, float> const&)
  0.00    129.20     0.00        1     0.00     0.03  std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::vector(unsigned long, unlayered::FloodFillState<int, float> const&, std::allocator<unlayered::FloodFillState<int, float> > const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<unlayered::FloodFillState<int, float>, std::allocator<unlayered::FloodFillState<int, float> > >::~vector()
  0.00    129.20     0.00        1     0.00     0.00  std::vector<std::byte, std::allocator<std::byte> >::_S_max_size(std::allocator<std::byte> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<std::byte, std::allocator<std::byte> >::_S_check_init_len(unsigned long, std::allocator<std::byte> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<std::byte, std::allocator<std::byte> >::_M_default_initialize(unsigned long)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<std::byte, std::allocator<std::byte> >::vector(unsigned long, std::allocator<std::byte> const&)
  0.00    129.20     0.00        1     0.00     0.00  std::vector<std::byte, std::allocator<std::byte> >::~vector()
