Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  5.29      1.78     1.78 1011583653     0.00     0.00  glm::vec<3, float, (glm::qualifier)0>::operator[](int) const
                0.00    0.00     100/100         std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::end() [1434]
                0.00    0.00     100/100         std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::begin() [1435]
-----------------------------------------------
                0.01    1.53     800/800         rock::LithosphereSummarization<2, 5, rock::CrustSummarization<2, 5, rock::FormationSummarization<rock::StratumSummarization<2, rock::AgedStratumDensity<std::array<relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>, 2ul> > > >, rock::CrustSummaryOps> >::flatten(std::vector<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >, std::allocator<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > > > const&, std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >&) const [29]
[30]     4.6    0.01    1.53     800         rock::CrustSummaryOps::absorb(std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > const&, std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > const&, std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >&) const [30]
                0.03    1.46 7200000/7200000     rock::ColumnSummaryOps::absorb(rock::ColumnSummary const&, rock::ColumnSummary const&) const [31]
                0.02    0.00 14400000/64854000     std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::operator[](unsigned long) const [192]
                0.01    0.00 7201600/50470036     std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::size() const [189]
                0.01    0.00 7200000/64854000     std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::operator[](unsigned long) [175]
-----------------------------------------------
                0.03    1.46 7200000/7200000     rock::CrustSummaryOps::absorb(std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > const&, std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > const&, std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >&) const [30]
[31]     4.4    0.03    1.46 7200000         rock::ColumnSummaryOps::absorb(rock::ColumnSummary const&, rock::ColumnSummary const&) const [31]
                0.08    1.38 14400000/50445000     rock::ColumnSummaryOps::absorb(rock::ColumnSummary const&, rock::StratumSummary const&) const [16]
-----------------------------------------------
                0.00    0.00    5042/89516886     rock::CrustIsUnfractured<float, (glm::qualifier)0>::operator()(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [545]
                0.00    0.01  430741/89516886     glm::detail::compute_length<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&) [456]
                0.02    0.21 14407200/89516886     dymaxion::Triangles<int, float, (glm::qualifier)0>::is_eastern_sphere_position(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [67]
                0.02    0.21 14407200/89516886     dymaxion::Triangles<int, float, (glm::qualifier)0>::is_polar_sphere_position(float, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [74]
                0.04    0.42 28814400/89516886     dymaxion::Triangles<int, float, (glm::qualifier)0>::plane_project(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [49]
                0.05    0.46 31452303/89516886     glm::detail::compute_normalize<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&) [43]
[32]     4.3    0.13    1.32 89516886         float glm::dot<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [32]
                0.29    1.02 89516886/89516886     glm::detail::compute_dot<glm::vec<3, float, (glm::qualifier)0>, float, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [34]
-----------------------------------------------
                0.00    0.00    9000/209007000     rock::StratumSummaryBuoyancyPressure::operator()(rock::StratumSummary const&) const [556]
                0.01    0.04 7200000/209007000     rock::StratumSummaryIsostaticDisplacement::operator()(rock::StratumSummary const&) const [157]
                0.14    0.53 100890000/209007000     rock::ColumnSummaryOps::absorb(rock::ColumnSummary const&, rock::StratumSummary const&) const [16]
                0.14    0.53 100908000/209007000     rock::StratumSummaryOps::combine(rock::StratumSummary const&, rock::StratumSummary const&) const [23]
[33]     4.1    0.30    1.10 209007000         rock::StratumSummary::density() const [33]
                0.39    0.71 209007000/209007000     auto si::operator*<-3, 1, 0, 0, 0, 0, 0, float, unsigned int>(unsigned int, si::units<-3, 1, 0, 0, 0, 0, 0, float>) [37]
-----------------------------------------------
                0.29    1.02 89516886/89516886     float glm::dot<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [32]
[34]     3.9    0.29    1.02 89516886         glm::detail::compute_dot<glm::vec<3, float, (glm::qualifier)0>, float, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [34]
                0.87    0.16 89516886/91892886     glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [39]
-----------------------------------------------
                0.01    0.01 1678950/121181402     dymaxion::Triangles<int, float, (glm::qualifier)0>::is_polar_square_id(int, bool) const [280]
                0.04    0.11 14407200/121181402     dymaxion::Projection<int, float, (glm::qualifier)0>::grid_id(glm::vec<3, float, (glm::qualifier)0>) const [9]
                0.04    0.11 14407200/121181402     dymaxion::Triangles<int, float, (glm::qualifier)0>::is_inverted_square_id(int, bool) const [124]
                0.09    0.23 29701352/121181402     dymaxion::Projection<int, float, (glm::qualifier)0>::standardize(dymaxion::Point<int, float, (glm::qualifier)0>) const [19]
                0.19    0.46 60986700/121181402     dymaxion::Squares<int, float, (glm::qualifier)0>::westmost(int) const [26]
[35]     3.8    0.37    0.92 121181402         auto math::modulus<int, int>(int const&, int const&) [35]
                0.37    0.18 121181402/122117402     auto math::residue<int, int>(int const&, int const&) [61]
                0.27    0.10 121181402/121181402     auto math::residue<double, int>(double const&, int const&) [83]
-----------------------------------------------
                0.21    0.06 16086150/77072850     dymaxion::Triangles<int, float, (glm::qualifier)0>::origin(int, float, bool) const [97]
                0.78    0.23 60986700/77072850     dymaxion::Squares<int, float, (glm::qualifier)0>::westmost(int) const [26]
[36]     3.8    0.99    0.29 77072850         glm::vec<3, float, (glm::qualifier)0> dymaxion::cartesian_from_zlon<float>(float, float) [36]
                0.14    0.00 77072850/348083382     glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [59]
                0.08    0.00 77072850/77074054     std::cos(float) [188]
                0.05    0.00 77072850/77074054     std::sin(float) [237]
                0.02    0.00 77072850/112429903     std::sqrt(float) [264]
-----------------------------------------------
                0.39    0.71 209007000/209007000     rock::StratumSummary::density() const [33]
[37]     3.3    0.39    0.71 209007000         auto si::operator*<-3, 1, 0, 0, 0, 0, 0, float, unsigned int>(unsigned int, si::units<-3, 1, 0, 0, 0, 0, 0, float>) [37]
                0.47    0.24 209007000/209007000     si::units<-3, 1, 0, 0, 0, 0, 0, float>::operator*(float) const [53]
-----------------------------------------------
                0.00    0.00     800/31452303     main [1]
                0.00    0.00    1204/31452303     glm::mat<4, 4, float, (glm::qualifier)0> glm::rotate<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, float, glm::vec<3, float, (glm::qualifier)0> const&) [111]
                0.00    0.00    1507/31452303     rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_pull(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > const&, std::vector<bool, std::allocator<bool> > const&, si::units<1, 1, -2, 0, 0, 0, 0, double>, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >&) const [47]
                0.00    0.00    5042/31452303     rock::CrustIsUnfractured<float, (glm::qualifier)0>::operator()(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [545]
                0.00    0.00    7200/31452303     dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_east(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [548]
                0.00    0.00    7200/31452303     dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_north(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [484]
                0.00    0.00   45000/31452303     dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_dual_area(int) const [253]
                0.00    0.01  297000/31452303     dymaxion::Grid<int, float, (glm::qualifier)0>::arrow_normal(int, int) const [115]
                0.00    0.02  594000/31452303     dymaxion::Grid<int, float, (glm::qualifier)0>::arrow_dual_length(int, int) const [86]
                0.01    0.05 1678950/31452303     dymaxion::Triangles<int, float, (glm::qualifier)0>::sphere_project(glm::vec<3, float, (glm::qualifier)0>) const [224]
                0.05    0.43 14407200/31452303     dymaxion::Voronoi<int, float, (glm::qualifier)0>::grid_position(glm::vec<3, float, (glm::qualifier)0>) const [8]
                0.05    0.43 14407200/31452303     dymaxion::Projection<int, float, (glm::qualifier)0>::grid_id(glm::vec<3, float, (glm::qualifier)0>) const [9]
[38]     3.1    0.11    0.95 31452303         glm::vec<3, float, (glm::qualifier)0> glm::normalize<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [38]
                0.08    0.86 31452303/31452303     glm::detail::compute_normalize<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&) [43]
-----------------------------------------------
                0.01    0.00  792000/91892886     glm::detail::compute_mix_vector<3, float, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [252]
                0.02    0.00 1584000/91892886     glm::detail::compute_smoothstep_vector<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [173]
                0.87    0.16 89516886/91892886     glm::detail::compute_dot<glm::vec<3, float, (glm::qualifier)0>, float, false>::call(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [34]
[39]     3.1    0.89    0.16 91892886         glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [39]
                0.16    0.00 91892886/348083382     glm::vec<3, float, (glm::qualifier)0>::vec(float, float, float) [59]
-----------------------------------------------
                0.01    0.99 14850676/14850676     dymaxion::Projection<int, float, (glm::qualifier)0>::standardize(dymaxion::Point<int, float, (glm::qualifier)0>) const [19]
[40]     3.0    0.01    0.99 14850676         glm::vec<2, float, (glm::qualifier)0> glm::sign<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&) [40]
                0.06    0.93 14850676/14850676     glm::detail::compute_sign<2, float, (glm::qualifier)0, true, false>::call(glm::vec<2, float, (glm::qualifier)0> const&) [41]
-----------------------------------------------
                0.06    0.93 14850676/14850676     glm::vec<2, float, (glm::qualifier)0> glm::sign<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&) [40]
[41]     2.9    0.06    0.93 14850676         glm::detail::compute_sign<2, float, (glm::qualifier)0, true, false>::call(glm::vec<2, float, (glm::qualifier)0> const&) [41]
                0.28    0.42 29701352/29701352     glm::vec<2, bool, (glm::qualifier)0> glm::lessThan<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&) [55]
                0.12    0.02 14850676/31380302     glm::vec<2, float, (glm::qualifier)0> glm::operator-<float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&) [101]
                0.06    0.00 29701352/88217106     glm::vec<2, float, (glm::qualifier)0>::vec(float) [137]
                0.04    0.00 29701352/44554126     glm::vec<2, float, (glm::qualifier)0>::vec<bool, (glm::qualifier)0>(glm::vec<2, bool, (glm::qualifier)0> const&) [222]
-----------------------------------------------
                0.00    0.00    9000/188359323     rock::FormationGeneration<dymaxion::GridCache<int, float, (glm::qualifier)0>, field::Compose<relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >, field::Compose<analytic::Error<float>, field::FractalBrownianNoise<int, float, field::ValueNoise<3, float, field::MosaicNoise<procedural::GaussianNoise<procedural::UnitIntervalNoise<float> >, cartesian::UnboundedIndexing<int, (glm::qualifier)0> >, field::VectorMosaicOps<3, int, float, (glm::qualifier)0>, (glm::qualifier)0> > > >, rock::StratumForAreaAndElevation<relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<0, 0, 1, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, si::units<-2, 1, 0, 0, 0, 0, 0, double>, 0, 1>, relation::PolynomialRailyardRelation<si::units<1, 0, 0, 0, 0, 0, 0, double>, double, 0, 1> >, si::units<1, 0, 0, 0, 0, 0, 0, float> >::operator[](int) const [70]
                0.00    0.00    9000/188359323     relation::ScalarRelation<float, si::units<1, 0, 0, 0, 0, 0, 0, float>, inspected::InverseByNewtonsMethod<float, analytic::Sum<float, analytic::Error<float> >, analytic::Sum<float, analytic::Gaussian<float> > > >::operator()(float) const [180]
                0.06    0.12 36045000/188359323     void rock::FormationSummarization<rock::StratumSummarization<2, rock::AgedStratumDensity<std::array<relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>, 2ul> > > >::operator()<dymaxion::GridCache<int, float, (glm::qualifier)0>, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > >(dymaxion::GridCache<int, float, (glm::qualifier)0> const&, int, std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > > const&, std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >&) const [20]
                0.26    0.52 152296323/188359323     rock::StratumSummary::thickness() const [44]
[42]     2.9    0.33    0.64 188359323         auto si::operator*<1, 0, 0, 0, 0, 0, 0, float, float>(float, si::units<1, 0, 0, 0, 0, 0, 0, float>) [42]
                0.45    0.19 188359323/195559323     si::units<1, 0, 0, 0, 0, 0, 0, float>::operator*(float) const [57]
-----------------------------------------------
                0.08    0.86 31452303/31452303     glm::vec<3, float, (glm::qualifier)0> glm::normalize<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [38]
[43]     2.8    0.08    0.86 31452303         glm::detail::compute_normalize<3, float, (glm::qualifier)0, false>::call(glm::vec<3, float, (glm::qualifier)0> const&) [43]
                0.05    0.46 31452303/89516886     float glm::dot<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [32]
                0.27    0.06 31452303/47493003     glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, float) [66]
                0.02    0.01 31452303/31452303     float glm::inversesqrt<float>(float) [278]
-----------------------------------------------
                0.00    0.00     401/152296323     rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_volume(std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> > const&, std::vector<bool, std::allocator<bool> > const&) const [426]
                0.00    0.00    9000/152296323     rock::StratumSummaryBuoyancyPressure::operator()(rock::StratumSummary const&) const [556]
                0.01    0.04 7200000/152296323     rock::StratumSummaryIsostaticDisplacement::operator()(rock::StratumSummary const&) const [157]
                0.05    0.23 44178922/152296323     rock::ColumnSummaryOps::absorb(rock::ColumnSummary const&, rock::StratumSummary const&) const [16]
                0.11    0.52 100908000/152296323     rock::StratumSummaryOps::combine(rock::StratumSummary const&, rock::StratumSummary const&) const [23]
[44]     2.8    0.17    0.78 152296323         rock::StratumSummary::thickness() const [44]
                0.26    0.52 152296323/188359323     auto si::operator*<1, 0, 0, 0, 0, 0, 0, float, float>(float, si::units<1, 0, 0, 0, 0, 0, 0, float>) [42]
-----------------------------------------------
                0.04    0.85 14400000/14400000     auto field::Compose<dymaxion::NearestVertexId<int, float>, field::Affinity<3, 3, float, (glm::qualifier)0> >::operator()<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>) const [4]
[45]     2.6    0.04    0.85 14400000         field::Affinity<3, 3, float, (glm::qualifier)0>::operator()(glm::vec<3, float, (glm::qualifier)0>) const [45]
                0.22    0.63 14400000/30486150     glm::mat<3, 3, float, (glm::qualifier)0>::col_type glm::operator*<float, (glm::qualifier)0>(glm::mat<3, 3, float, (glm::qualifier)0> const&, glm::mat<3, 3, float, (glm::qualifier)0>::row_type const&) [27]
-----------------------------------------------
                0.06    0.80 14418000/14418000     auto rock::AgedStratumDensity<std::array<relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>, 2ul> >::operator()<2>(rock::StratumStore<2> const&) const [28]
[46]     2.6    0.06    0.80 14418000         relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>::operator()(si::units<0, 0, 1, 0, 0, 0, 0, double>) const [46]
                0.12    0.57 14418000/14463000     analytic::Railyard<float, analytic::Polynomial<float, 0, 1> >::operator()(float) const [56]
                0.00    0.07 14418000/14418000     auto si::operator*<-3, 1, 0, 0, 0, 0, 0, double, float>(float, si::units<-3, 1, 0, 0, 0, 0, 0, double>) [211]
                0.04    0.00 14418000/14436800     si::units<0, 0, 1, 0, 0, 0, 0, double>::operator/(si::units<0, 0, 1, 0, 0, 0, 0, double>) const [250]
-----------------------------------------------
                0.00    0.78       8/8           main [1]
[47]     2.3    0.00    0.78       8         rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_pull(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > const&, std::vector<bool, std::allocator<bool> > const&, si::units<1, 1, -2, 0, 0, 0, 0, double>, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >&) const [47]
                0.00    0.77       8/8           void unlayered::VectorCalculusByFundamentalTheorem::gradient<dymaxion::GridCache<int, float, (glm::qualifier)0>, std::vector<bool, std::allocator<bool> >, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >(dymaxion::GridCache<int, float, (glm::qualifier)0> const&, std::vector<bool, std::allocator<bool> > const&, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >&) const [48]
                0.00    0.00   72000/684000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) const [245]
                0.00    0.00   70493/4104746     glm::vec<3, float, (glm::qualifier)0>::vec(float) [310]
                0.00    0.00    9000/430741      float glm::length<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [457]
                0.00    0.00    1507/31452303     glm::vec<3, float, (glm::qualifier)0> glm::normalize<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [38]
                0.00    0.00    1507/1103232     glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(float, glm::vec<3, float, (glm::qualifier)0> const&) [291]
                0.00    0.00    1507/36130559     dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_dual_area(int) const [183]
                0.00    0.00    1507/1507        glm::vec<3, float, (glm::qualifier)0> glm::operator-<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&) [654]
                0.00    0.00    1507/9036608     std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::operator[](unsigned long) const [343]
                0.00    0.00   82507/561115      std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >::operator[](unsigned long) [1078]
                0.00    0.00   72008/225637      std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >::size() const [1096]
                0.00    0.00    1507/42317       si::units<(1)+(1), (0)+(0), (0)+(0), (0)+(0), (0)+(0), (0)+(0), (0)+(0), double> si::units<1, 0, 0, 0, 0, 0, 0, double>::operator*<1, 0, 0, 0, 0, 0, 0>(si::units<1, 0, 0, 0, 0, 0, 0, double>) const [1117]
                0.00    0.00    1507/1507        si::units<2, 0, 0, 0, 0, 0, 0, float>::units<double>(si::units<2, 0, 0, 0, 0, 0, 0, double>) [1311]
                0.00    0.00    1507/1527        si::units<-1, 1, -2, 0, 0, 0, 0, float>::operator*(float) const [1308]
                0.00    0.00    1507/1507        si::units<(-1)+(2), (1)+(0), (-2)+(0), (0)+(0), (0)+(0), (0)+(0), (0)+(0), float> si::units<-1, 1, -2, 0, 0, 0, 0, float>::operator*<2, 0, 0, 0, 0, 0, 0>(si::units<2, 0, 0, 0, 0, 0, 0, float>) const [1313]
                0.00    0.00    1507/1515        si::units<1, 1, -2, 0, 0, 0, 0, double>::units<float>(si::units<1, 1, -2, 0, 0, 0, 0, float>) [1309]
                0.00    0.00    1507/1507        si::units<1, 1, -2, 0, 0, 0, 0, double>::operator/(si::units<1, 1, -2, 0, 0, 0, 0, double>) const [1312]
-----------------------------------------------
                0.00    0.77       8/8           rock::CrustMotion<2, unlayered::VectorCalculusByFundamentalTheorem, dymaxion::GridCache<int, float, (glm::qualifier)0> >::slab_pull(std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > > const&, std::vector<bool, std::allocator<bool> > const&, si::units<1, 1, -2, 0, 0, 0, 0, double>, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >&) const [47]
[48]     2.3    0.00    0.77       8         void unlayered::VectorCalculusByFundamentalTheorem::gradient<dymaxion::GridCache<int, float, (glm::qualifier)0>, std::vector<bool, std::allocator<bool> >, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >(dymaxion::GridCache<int, float, (glm::qualifier)0> const&, std::vector<bool, std::allocator<bool> > const&, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >&) const [48]
                0.01    0.35  288000/297000      dymaxion::GridCache<int, float, (glm::qualifier)0>::arrow_dual_length(int, int) const [82]
                0.00    0.21  288000/297000      dymaxion::GridCache<int, float, (glm::qualifier)0>::arrow_normal(int, int) const [116]
                0.00    0.13  288000/305616      dymaxion::GridCache<int, float, (glm::qualifier)0>::arrow_target_id(int, int) const [149]
                0.00    0.04   72000/74250       dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_representative(int) const [262]
                0.00    0.02  360000/684000      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) const [245]
                0.01    0.00  288000/1103232     glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(float, glm::vec<3, float, (glm::qualifier)0> const&) [291]
                0.00    0.00   72000/4104746     glm::vec<3, float, (glm::qualifier)0>::vec(float) [310]
                0.00    0.00   72000/36130559     dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_dual_area(int) const [183]
                0.00    0.00  432000/561115      std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > >::operator[](unsigned long) [1078]
                0.00    0.00  288000/297000      glm::vec<3, float, (glm::qualifier)0>& glm::vec<3, float, (glm::qualifier)0>::operator+=<float>(glm::vec<3, float, (glm::qualifier)0> const&) [1090]
                0.00    0.00   72008/74295       dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_count() const [1108]
                0.00    0.00   72000/74250       glm::vec<3, float, (glm::qualifier)0>& glm::vec<3, float, (glm::qualifier)0>::operator/=<float>(float) [1109]
-----------------------------------------------
                0.05    0.72 14407200/14407200     dymaxion::Projection<int, float, (glm::qualifier)0>::grid_id(glm::vec<3, float, (glm::qualifier)0>) const [9]
[49]     2.3    0.05    0.72 14407200         dymaxion::Triangles<int, float, (glm::qualifier)0>::plane_project(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const [49]
                0.04    0.42 28814400/89516886     float glm::dot<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [32]
                0.12    0.03 14407200/47493003     glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, float) [66]
                0.08    0.03 14407200/14407200     glm::vec<3, float, (glm::qualifier)0> glm::operator/<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, float) [174]
-----------------------------------------------
                0.09    0.00 129758496/1141342149     glm::vec<3, float, (glm::qualifier)0>::operator[](int) [94]
                0.67    0.00 1011583653/1141342149     glm::vec<3, float, (glm::qualifier)0>::operator[](int) const [24]
[50]     2.3    0.76    0.00 1141342149         glm::vec<3, float, (glm::qualifier)0>::length() [50]
-----------------------------------------------
                0.18    0.12 36045000/86499000     rock::StratumSummarization<2, rock::AgedStratumDensity<std::array<relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>, 2ul> > >::operator()(int, si::units<2, 0, 0, 0, 0, 0, 0, float>, rock::StratumStore<2> const&) const [22]
                0.25    0.17 50454000/86499000     rock::StratumSummaryOps::combine(rock::StratumSummary const&, rock::StratumSummary const&) const [23]
[51]     2.2    0.43    0.30 86499000         rock::StratumSummary::StratumSummary(std::bitset<8ul>, si::units<-3, 1, 0, 0, 0, 0, 0, float>, si::units<1, 0, 0, 0, 0, 0, 0, float>) [51]
                0.14    0.00 86499000/86499000     unsigned int const& std::min<unsigned int>(unsigned int const&, unsigned int const&) [151]
                0.08    0.00 86499000/86499006     si::units<1, 0, 0, 0, 0, 0, 0, float>::operator/(si::units<1, 0, 0, 0, 0, 0, 0, float>) const [187]
